Time,Br,Vr,Np,T,Mass Flux
2018-11-01 07:42:00,35.03577,358.82455,174.09003,51.553272,62728.258
2018-11-01 07:43:00,34.455013,358.16226,178.46677,53.079235,64161.87
2018-11-01 07:44:00,34.26484,358.74158,173.45596,53.417004,62533.03
2018-11-01 07:45:00,23.722353,349.29306,177.77873,51.11803,62385.52
2018-11-01 07:46:00,27.639278,348.83948,165.36479,53.22432,58018.043
2018-11-01 07:47:00,24.400011,346.3217,159.96295,51.93829,55787.082
2018-11-01 07:48:00,8.208664,330.1321,173.15523,51.81799,57430.27
2018-11-01 07:49:00,-31.040617,295.98618,177.5552,46.76049,52976.637
2018-11-01 07:50:00,-27.407894,297.74728,183.90755,45.111168,55250.156
2018-11-01 07:51:00,-32.113697,291.1756,175.91342,46.09944,51507.574
2018-11-01 07:52:00,-32.434708,289.8343,170.1682,46.711365,49580.438
2018-11-01 07:53:00,-29.146774,294.28494,176.0956,45.450623,52110.574
2018-11-01 07:54:00,-29.4,293.45276,178.14124,45.399246,52555.49
2018-11-01 07:55:00,-33.32106,288.68298,176.1086,47.893223,51046.54
2018-11-01 07:56:00,-30.988598,292.16663,179.08875,46.229477,52616.305
2018-11-01 07:57:00,-23.413406,300.05035,185.35509,44.626877,55950.19
2018-11-01 07:58:00,-23.206064,300.31653,182.42015,43.972546,55043.18
2018-11-01 07:59:00,-30.235014,292.10883,183.18123,47.457302,53687.094
2018-11-01 08:00:00,-32.55028,290.0112,187.78824,49.328243,54623.58
2018-11-01 08:01:00,-35.738598,284.22147,207.44846,54.517605,59934.97
2018-11-01 08:02:00,-35.96675,285.6549,186.48683,51.69754,53642.67
2018-11-01 08:03:00,-25.050568,298.76917,187.25458,46.587242,56191.7
2018-11-01 08:04:00,-26.108952,296.4943,186.19867,47.01238,55383.2
2018-11-01 08:05:00,-34.41362,286.57828,177.27136,49.62273,50870.59
2018-11-01 08:06:00,-31.65851,289.9899,180.28162,47.052345,52440.29
2018-11-01 08:07:00,-27.60691,295.48444,179.62303,44.182293,53314.484
2018-11-01 08:08:00,-22.11702,302.10443,186.27922,44.23847,56564.0
2018-11-01 08:09:00,-27.295847,296.87167,189.2708,45.354424,56447.164
2018-11-01 08:10:00,-24.328169,297.51187,202.73145,46.6965,60796.406
2018-11-01 08:11:00,-7.8378544,316.4881,192.07658,43.59245,61327.715
2018-11-01 08:12:00,-9.017612,316.24344,192.597,43.6039,61423.97
2018-11-01 08:13:00,-16.388468,309.25775,196.40259,43.462997,61067.668
2018-11-01 08:14:00,-15.163651,310.21707,192.93744,43.354736,60193.832
2018-11-01 08:15:00,-14.838835,310.51294,192.03352,43.938873,60028.992
2018-11-01 08:16:00,-16.575474,308.8598,191.99052,43.949253,59684.902
2018-11-01 08:17:00,-9.542468,316.7665,188.927,44.60114,60271.85
2018-11-01 08:18:00,-4.065296,320.70383,191.47794,45.713844,61851.723
2018-11-01 08:19:00,0.24747354,324.84238,194.52043,47.255928,63660.203
2018-11-01 08:20:00,-1.4953533,323.45197,198.67194,48.283993,64676.926
2018-11-01 08:21:00,-8.778503,317.1699,202.56079,47.65519,64458.426
2018-11-01 08:22:00,-6.1136246,318.3833,203.62999,48.590282,64966.707
2018-11-01 08:23:00,-17.856367,308.32764,207.9085,48.466125,64167.93
2018-11-01 08:24:00,-17.693756,308.48752,205.30081,48.363506,63449.527
2018-11-01 08:25:00,-16.189966,307.59723,208.11514,50.22181,64116.703
2018-11-01 08:26:00,-19.814507,305.93787,216.11192,52.959396,66234.055
2018-11-01 08:27:00,-8.517899,315.788,206.3881,49.25979,65461.92
2018-11-01 08:28:00,-8.0293665,316.26373,205.85965,48.380817,65440.836
2018-11-01 08:29:00,-9.556029,315.2963,206.80583,48.824165,65525.105
2018-11-01 08:30:00,-13.356325,314.8856,212.71043,52.621647,67046.84
2018-11-01 08:31:00,-11.162433,317.84076,223.15924,55.663887,71038.54
2018-11-01 08:32:00,-8.349834,319.78165,216.52316,54.232445,69378.305
2018-11-01 08:33:00,-4.540356,329.5355,200.52216,55.081135,66390.24
2018-11-01 08:34:00,-10.597898,325.18594,204.6343,54.047043,66664.516
2018-11-01 08:35:00,-20.221294,318.8119,221.87134,54.714367,70758.91
2018-11-01 08:36:00,-19.312798,320.67102,216.71565,51.84541,69518.7
2018-11-01 08:37:00,-23.284037,317.7469,219.91096,51.78426,69883.88
2018-11-01 08:38:00,-25.68448,316.9241,221.58638,52.021328,70244.086
2018-11-01 08:39:00,-29.935581,315.71927,227.27979,52.148754,71793.72
2018-11-01 08:40:00,-32.41535,317.0391,226.9433,51.442127,72038.52
2018-11-01 08:41:00,-34.62029,316.5562,226.97905,51.319614,71977.055
2018-11-01 08:42:00,-36.01843,315.7432,229.4832,52.078915,72581.6
2018-11-01 08:43:00,-34.957382,313.29254,234.64066,53.84691,73617.3
2018-11-01 08:44:00,-30.409582,313.82837,231.10796,56.514988,72694.42
2018-11-01 08:45:00,-23.436024,318.94608,219.43748,55.539986,70022.29
2018-11-01 08:46:00,-3.2574842,328.2732,199.88846,52.062588,65637.44
2018-11-01 08:47:00,3.8470745,332.2418,193.8985,51.518066,64456.816
2018-11-01 08:48:00,0.49963748,330.05646,196.98753,51.608356,65027.766
2018-11-01 08:49:00,-2.9196382,328.50925,200.12108,51.233467,65788.234
2018-11-01 08:50:00,-18.94531,319.6795,214.12192,52.957973,68444.375
2018-11-01 08:51:00,-25.234818,319.97678,224.12526,53.613182,71738.086
2018-11-01 08:52:00,-23.884293,318.72125,228.28113,54.893345,72887.84
2018-11-01 08:53:00,-22.456146,319.6792,223.52457,54.02913,71548.72
2018-11-01 08:54:00,-19.760702,325.71057,224.62839,54.94436,73179.01
2018-11-01 08:55:00,-24.649553,319.7073,226.87424,54.152622,72559.15
2018-11-01 08:56:00,-25.180655,322.61392,231.12222,55.792397,74585.836
2018-11-01 08:57:00,-26.871264,320.73413,236.70065,56.36759,75982.96
2018-11-01 08:58:00,-18.93926,322.71136,229.85141,56.609787,74248.39
2018-11-01 08:59:00,-26.012796,317.4877,240.50049,57.15113,76488.59
2018-11-01 09:00:00,-29.953573,317.36575,226.9124,55.764194,72132.51
2018-11-01 09:01:00,-30.532831,315.15436,232.58823,55.991905,73484.97
2018-11-01 09:02:00,-24.504528,319.666,229.07236,56.048935,73407.1
2018-11-01 09:03:00,-21.325026,313.25058,240.46878,56.596634,75554.14
2018-11-01 09:04:00,-25.73575,314.63144,227.51164,53.33226,71727.79
2018-11-01 09:05:00,-27.907745,313.1802,233.28949,52.568142,73205.81
2018-11-01 09:06:00,-26.655252,316.31192,233.56303,54.755314,74076.625
2018-11-01 09:07:00,-30.091911,315.93,230.03905,55.309803,72919.02
2018-11-01 09:08:00,-23.561771,315.2456,240.16827,54.51572,75987.19
2018-11-01 09:09:00,-23.517023,312.0892,239.74109,53.39406,75178.34
2018-11-01 09:10:00,-14.2485695,314.79626,236.24452,54.531296,74499.914
2018-11-01 09:11:00,-6.1252456,318.0732,229.49904,53.87151,73084.26
2018-11-01 09:12:00,5.014489,321.31415,220.91461,53.98048,71045.24
2018-11-01 09:13:00,1.8438897,319.59094,221.17143,53.49863,70730.84
2018-11-01 09:14:00,-18.298512,311.50705,236.15251,54.40717,73925.74
2018-11-01 09:15:00,-18.206493,313.69156,228.96992,53.60817,72164.586
2018-11-01 09:16:00,-21.32094,312.26822,236.00716,54.508575,74213.82
2018-11-01 09:17:00,-18.473032,313.47403,226.82039,54.587223,71352.38
2018-11-01 09:18:00,-18.160841,315.12265,224.39777,55.145443,70920.77
2018-11-01 09:19:00,-14.791982,316.76334,226.57997,55.482456,71926.016
2018-11-01 09:20:00,-18.044952,315.25717,237.11453,57.54802,74854.61
2018-11-01 09:21:00,-17.944254,315.40506,236.11937,58.092728,74609.13
2018-11-01 09:22:00,-20.629185,313.58994,237.29167,58.05716,74533.56
2018-11-01 09:23:00,-13.512841,317.2776,233.51105,57.556187,74160.69
2018-11-01 09:24:00,-8.5940695,322.60828,226.61345,57.27389,73114.5
2018-11-01 09:25:00,-1.6218078,326.3099,217.09692,56.006477,70895.27
2018-11-01 09:26:00,-3.484296,323.487,224.4971,56.88846,72704.43
2018-11-01 09:27:00,-3.1036787,322.76608,224.29785,56.72352,72483.09
2018-11-01 09:28:00,-7.5456414,322.42734,228.17259,57.013203,73634.94
2018-11-01 09:29:00,-3.978586,323.3863,226.46399,57.066513,73277.195
2018-11-01 09:30:00,-7.229398,322.02972,223.64586,56.485542,72075.89
2018-11-01 09:31:00,-17.89339,315.9729,232.74908,56.966267,73700.37
2018-11-01 09:32:00,-23.492456,312.1034,243.0246,58.596912,75940.03
2018-11-01 09:33:00,-23.70785,311.45172,239.2494,57.46172,74680.805
2018-11-01 09:34:00,-21.889517,313.5597,239.8262,57.884468,75377.81
2018-11-01 09:35:00,-3.4098186,326.60092,220.6547,57.3366,72147.95
2018-11-01 09:36:00,-8.4396105,323.6574,222.82553,56.689484,72243.125
2018-11-01 09:37:00,-7.763291,323.8822,221.01678,56.587585,71695.32
2018-11-01 09:38:00,-0.9266158,328.94452,219.79657,57.55206,72354.02
2018-11-01 09:39:00,1.7817463,330.94992,211.84286,56.60296,70181.32
2018-11-01 09:40:00,-2.1648817,326.13422,218.68875,56.52738,71371.62
2018-11-01 09:41:00,-11.305606,317.55786,228.75822,56.77288,72565.19
2018-11-01 09:42:00,-27.18635,309.86676,234.68939,54.770905,72780.875
2018-11-01 09:43:00,-26.475643,309.39075,240.9238,56.134293,74660.1
2018-11-01 09:44:00,-24.958523,312.5322,237.40228,56.63188,74265.98
2018-11-01 09:45:00,-23.336359,314.4232,234.59846,56.699577,73816.91
2018-11-01 09:46:00,-23.475533,312.91815,240.18573,56.917843,75226.94
2018-11-01 09:47:00,-26.28468,311.0196,241.56514,57.07365,75324.766
2018-11-01 09:48:00,-24.041876,313.71628,245.55188,58.860252,77253.08
2018-11-01 09:49:00,-19.07451,314.42935,243.46034,59.457607,76827.06
2018-11-01 09:50:00,-21.495682,312.36765,232.37419,58.24691,72790.42
2018-11-01 09:51:00,-18.309175,314.2028,232.54733,58.83408,73292.41
2018-11-01 09:52:00,-15.406402,319.34497,232.83366,59.45097,74564.83
2018-11-01 09:53:00,-3.388515,325.4194,222.10327,58.38195,72436.914
2018-11-01 09:54:00,1.3909161,326.97028,210.25726,58.189228,68842.945
2018-11-01 09:55:00,7.5082927,329.1647,212.10033,58.975883,69858.13
2018-11-01 09:56:00,-13.271362,318.36844,226.06184,58.527935,72001.56
2018-11-01 09:57:00,-20.642984,314.89383,233.86646,60.30662,73724.52
2018-11-01 09:58:00,-19.49899,315.37405,230.16031,59.70254,72668.08
2018-11-01 09:59:00,-14.148829,319.31815,225.24883,57.429802,71968.18
2018-11-01 10:00:00,-14.907935,315.96646,216.086,55.157497,68345.15
2018-11-01 10:01:00,-6.300018,322.92197,215.9991,57.20235,69792.76
2018-11-01 10:02:00,-6.8611054,318.7053,210.5551,56.36389,67161.76
2018-11-01 10:03:00,-1.4721172,322.4642,207.94489,54.63622,67133.13
2018-11-01 10:04:00,-12.682781,320.57462,206.5733,53.43251,66373.12
2018-11-01 10:05:00,-8.695802,322.7261,212.56541,56.9413,68743.4
2018-11-01 10:06:00,-3.2119231,322.05273,215.02376,56.845,69389.445
2018-11-01 10:07:00,-6.349202,322.28815,209.79807,55.464375,67800.24
2018-11-01 10:08:00,-10.324771,320.76694,212.56888,55.356174,68347.375
2018-11-01 10:09:00,-5.260991,323.55984,210.80258,55.293095,68395.555
2018-11-01 10:10:00,-3.8652725,324.24942,208.96124,55.724354,67944.016
2018-11-01 10:11:00,-6.3148417,322.884,208.59724,55.510773,67541.36
2018-11-01 10:12:00,8.841189,332.85364,198.95552,58.43767,66307.266
2018-11-01 10:13:00,10.932881,335.42282,195.48755,58.227905,65664.68
2018-11-01 10:14:00,11.816289,334.8377,193.70233,56.41585,64964.203
2018-11-01 10:15:00,16.04591,335.84784,182.89018,55.576992,61441.062
2018-11-01 10:16:00,17.477503,337.41718,176.88457,52.77677,59686.863
2018-11-01 10:17:00,11.841112,336.40524,181.98846,53.661022,61232.297
2018-11-01 10:18:00,5.8541956,333.96524,187.12073,55.41711,62510.617
2018-11-01 10:19:00,3.6163828,334.41647,193.09009,56.44649,64609.88
2018-11-01 10:20:00,6.6035333,334.12927,194.56337,56.503548,65045.156
2018-11-01 10:21:00,4.9866743,334.60364,197.65355,57.044014,66150.61
2018-11-01 10:22:00,8.866107,332.70374,190.41788,54.806076,63385.07
2018-11-01 10:23:00,7.490968,332.9737,190.60771,54.968292,63516.82
2018-11-01 10:24:00,9.240215,334.55795,187.48389,54.075714,62772.117
2018-11-01 10:25:00,8.913345,334.20557,187.92148,54.007607,62862.19
2018-11-01 10:26:00,7.482552,333.9138,201.80937,58.83332,67437.62
2018-11-01 10:27:00,8.549738,333.4326,206.11581,59.054306,68735.766
2018-11-01 10:28:00,11.995148,333.25186,192.82007,54.51318,64298.02
2018-11-01 10:29:00,6.8593245,330.18512,199.39029,54.00819,65847.09
2018-11-01 10:30:00,11.129081,330.59625,196.22443,54.463852,64878.992
2018-11-01 10:31:00,1.7327136,328.83698,207.7864,57.08266,68346.43
2018-11-01 10:32:00,8.896503,332.06415,201.7162,57.46439,66983.33
2018-11-01 10:33:00,12.962742,333.39227,196.45718,56.89528,65504.367
2018-11-01 10:34:00,8.793781,330.17303,201.45654,56.493515,66534.31
2018-11-01 10:35:00,5.271381,330.0264,206.80853,58.04217,68271.305
2018-11-01 10:36:00,5.0751433,328.1173,206.0123,58.242855,67632.74
2018-11-01 10:37:00,3.146945,327.80035,205.09717,56.802036,67312.414
2018-11-01 10:38:00,1.5791619,326.51544,202.2574,56.627075,66113.59
2018-11-01 10:39:00,1.8791884,328.10226,196.88792,56.6013,64684.332
2018-11-01 10:40:00,3.23806,327.78098,196.19917,52.010475,64364.33
2018-11-01 10:41:00,5.5914636,330.8302,196.3849,53.447693,64991.47
2018-11-01 10:42:00,-0.7098894,326.73022,198.18788,53.169846,64779.645
2018-11-01 10:43:00,4.46495,329.65628,191.29141,53.735558,63082.95
2018-11-01 10:44:00,16.248734,336.43842,181.71147,54.10615,61142.28
2018-11-01 10:45:00,18.785576,339.07092,182.51057,54.826405,61905.582
2018-11-01 10:46:00,11.544807,335.1542,186.10193,50.51893,62499.938
2018-11-01 10:47:00,11.074953,336.33487,186.08511,50.49283,62708.832
2018-11-01 10:48:00,11.564542,336.38828,185.6373,51.47925,62544.82
2018-11-01 10:49:00,16.389246,342.67856,179.0113,52.143932,61480.17
2018-11-01 10:50:00,18.685795,343.29056,178.92053,52.774902,61521.64
2018-11-01 10:51:00,14.542727,337.7554,181.66995,52.063976,61451.258
2018-11-01 10:52:00,6.798938,331.03412,182.68997,52.0623,60502.97
2018-11-01 10:53:00,-20.122755,302.27927,196.24586,50.773785,59568.562
2018-11-01 10:54:00,-21.743404,301.58386,197.30754,50.275574,59748.137
2018-11-01 10:55:00,-19.690422,305.20276,195.79686,49.580036,60002.203
2018-11-01 10:56:00,-21.074682,301.99283,200.9694,49.373714,61091.234
2018-11-01 10:57:00,-15.262007,309.5209,198.14539,50.63004,61761.74
2018-11-01 10:58:00,-11.607593,315.1901,202.92902,51.127014,64343.832
2018-11-01 10:59:00,-5.693708,321.44705,190.76628,49.463913,61470.48
2018-11-01 11:00:00,-9.855613,316.82455,195.21167,48.998306,62029.508
2018-11-01 11:01:00,-11.324813,314.13712,199.5981,49.41334,62915.035
2018-11-01 11:02:00,-11.443921,315.01343,201.9246,48.729767,63784.684
2018-11-01 11:03:00,-10.574957,314.8271,201.38762,49.32168,63576.48
2018-11-01 11:04:00,-12.700719,311.82578,200.0707,48.133667,62573.996
2018-11-01 11:05:00,-17.485281,306.29892,205.64711,49.154476,63199.406
2018-11-01 11:06:00,-20.837725,304.20557,208.73065,49.453217,63687.465
2018-11-01 11:07:00,-24.586014,303.18985,197.46117,49.0302,60045.0
2018-11-01 11:08:00,-26.277744,301.0428,191.35675,50.18535,57781.504
2018-11-01 11:09:00,-27.666264,299.3411,193.05574,51.170418,58040.74
2018-11-01 11:10:00,-30.695553,295.59335,191.5276,51.589985,56814.863
2018-11-01 11:11:00,-33.291008,290.93173,192.97838,51.779057,56319.438
2018-11-01 11:12:00,-33.193604,290.00662,189.31836,51.4129,55029.23
2018-11-01 11:13:00,-28.163725,295.1576,191.06851,50.166676,56553.344
2018-11-01 11:14:00,-18.14777,303.29047,200.99501,49.185284,61231.613
2018-11-01 11:15:00,-21.873621,301.68863,194.47987,49.128662,58978.31
2018-11-01 11:16:00,-22.033278,303.32404,196.02982,49.987003,59802.33
2018-11-01 11:17:00,-25.078459,296.52036,194.73108,50.730602,58198.656
2018-11-01 11:18:00,-21.075876,301.48547,200.72308,50.958637,60985.85
2018-11-01 11:19:00,-19.547506,301.38437,200.06807,49.50968,60759.984
2018-11-01 11:20:00,-17.408447,302.2261,203.89598,48.631084,62050.64
2018-11-01 11:21:00,-15.645998,302.36295,197.52379,47.769623,60280.035
2018-11-01 11:22:00,-21.12767,295.15686,197.93396,48.59806,59018.676
2018-11-01 11:23:00,-21.251972,297.724,201.79941,50.018944,60569.574
2018-11-01 11:24:00,-21.883509,299.66492,196.83365,49.043533,59255.996
2018-11-01 11:25:00,-26.464405,299.11765,199.94308,48.603115,59975.863
2018-11-01 11:26:00,-25.803728,297.65253,200.91534,48.898556,59994.99
2018-11-01 11:27:00,-26.454317,296.73663,201.96426,49.117783,60126.324
2018-11-01 11:28:00,-21.507652,301.03516,202.59152,48.245304,61225.242
2018-11-01 11:29:00,-11.540493,305.9941,200.8016,45.839157,61592.285
2018-11-01 11:30:00,-14.384365,302.00323,198.94011,45.692574,60340.06
2018-11-01 11:31:00,-15.349234,302.42413,203.01408,46.342663,61636.625
2018-11-01 11:32:00,-13.696315,303.9056,202.2929,46.154564,61727.996
2018-11-01 11:33:00,-14.311344,304.881,202.0082,46.324615,61831.793
2018-11-01 11:34:00,-13.4767065,304.39502,203.13911,46.91687,62091.145
2018-11-01 11:35:00,-11.150473,305.16153,202.40746,46.87526,61981.2
2018-11-01 11:36:00,-9.642493,306.87415,200.21158,45.887714,61657.406
2018-11-01 11:37:00,-13.949871,302.85672,203.98654,46.377197,62095.83
2018-11-01 11:38:00,-15.561467,302.1448,204.69081,46.622208,62165.62
2018-11-01 11:39:00,-15.412844,305.32483,204.82774,47.962177,62868.164
2018-11-01 11:40:00,-8.245676,306.27704,196.31,47.475727,60418.832
2018-11-01 11:41:00,-11.0868635,309.1572,199.52289,48.573257,61970.65
2018-11-01 11:42:00,-9.968799,315.8826,195.05618,49.702957,61821.973
2018-11-01 11:43:00,-21.24851,308.39932,206.61601,51.851913,64146.742
2018-11-01 11:44:00,-19.492258,309.2009,205.86742,51.411564,64013.035
2018-11-01 11:45:00,-17.284788,310.80862,203.8111,50.57845,63632.04
2018-11-01 11:46:00,-17.980291,309.2349,207.13635,51.31435,64399.11
2018-11-01 11:47:00,-17.892666,309.77097,205.0278,50.61055,63846.543
2018-11-01 11:48:00,-19.05446,308.84222,208.3074,51.42657,64688.945
2018-11-01 11:49:00,-19.84788,307.99158,210.15155,51.908062,65067.38
2018-11-01 11:50:00,-19.314701,308.5291,209.20757,52.68443,64889.34
2018-11-01 11:51:00,-25.788446,304.553,210.60321,54.321613,64622.08
2018-11-01 11:52:00,-22.702398,305.52423,207.64441,53.70293,63865.84
2018-11-01 11:53:00,-25.820763,303.49094,212.23805,55.563526,64823.027
2018-11-01 11:54:00,-24.009045,306.50815,202.23201,53.60093,62479.133
2018-11-01 11:55:00,-18.968145,308.4888,201.61842,50.322777,62574.594
2018-11-01 11:56:00,-17.7347,309.08704,201.43184,50.075493,62630.547
2018-11-01 11:57:00,-20.320763,305.6874,203.0043,50.504097,62564.15
2018-11-01 11:58:00,-21.214771,303.4838,197.29346,49.38498,60547.79
2018-11-01 11:59:00,-20.690645,303.55258,199.97609,51.11306,61398.223
2018-11-01 12:00:00,-16.545347,308.15048,200.9351,50.038136,62557.082
2018-11-01 12:01:00,-23.101011,302.24097,200.11552,50.951912,61104.023
2018-11-01 12:02:00,-17.715675,307.09293,195.39618,47.87242,60434.156
2018-11-01 12:03:00,-11.73577,314.9063,193.71753,48.707905,61279.883
2018-11-01 12:04:00,-13.2628355,313.66998,196.86754,48.942238,62107.875
2018-11-01 12:05:00,-18.246447,308.48764,200.48318,48.479015,62372.88
2018-11-01 12:06:00,-18.202236,308.84534,207.6908,49.383476,64844.69
2018-11-01 12:07:00,-16.856941,307.65027,205.04953,48.39795,63800.625
2018-11-01 12:08:00,-17.105635,308.92264,206.6557,49.981724,64599.875
2018-11-01 12:09:00,-6.698215,315.14587,200.07358,50.222237,63511.152
2018-11-01 12:10:00,-7.4477677,313.9562,203.41777,50.31691,64478.297
2018-11-01 12:11:00,-9.050326,314.2254,204.20032,49.92027,64751.977
2018-11-01 12:12:00,-1.4132329,318.78036,197.17854,50.265514,63275.54
2018-11-01 12:13:00,-6.300447,315.73273,199.61955,50.49213,63565.86
2018-11-01 12:14:00,-12.063929,309.87637,206.02013,51.902184,64446.7
2018-11-01 12:15:00,-9.523763,315.0595,207.46538,54.48757,66030.53
2018-11-01 12:16:00,-2.9948175,320.76016,198.68414,52.951244,64247.94
2018-11-01 12:17:00,-14.882419,312.2019,203.15063,53.28036,63902.96
2018-11-01 12:18:00,-11.790651,314.46707,196.93623,50.632828,62333.13
2018-11-01 12:19:00,-14.069588,313.1089,202.14545,51.689617,63898.02
2018-11-01 12:20:00,-19.814157,307.79712,205.581,51.78615,63883.234
2018-11-01 12:21:00,-15.934878,312.40463,198.7346,51.967304,62567.902
2018-11-01 12:22:00,-26.470655,303.21722,199.24234,51.54041,60835.953
2018-11-01 12:23:00,-26.786219,303.5201,208.19624,53.031807,63600.94
2018-11-01 12:24:00,-26.608812,302.37732,211.92468,55.16603,64574.13
2018-11-01 12:25:00,-22.169447,307.26672,212.87862,53.51867,65779.43
2018-11-01 12:26:00,-20.4269,309.7089,209.33629,51.883717,65219.71
2018-11-01 12:27:00,-20.578564,309.8877,213.07707,52.433968,66417.89
2018-11-01 12:28:00,-17.546463,312.6785,208.16733,50.506535,65336.97
2018-11-01 12:29:00,-12.749089,317.18292,202.32805,49.978287,64417.137
2018-11-01 12:30:00,-22.993368,307.82187,215.07597,54.468758,66687.39
2018-11-01 12:31:00,-31.997292,298.32028,219.96883,55.961685,66534.31
2018-11-01 12:32:00,-27.004986,302.8443,213.15152,54.52225,65292.363
2018-11-01 12:33:00,-32.527355,297.83994,226.99457,56.46026,68787.66
2018-11-01 12:34:00,-18.60986,311.3622,204.24414,51.981018,64221.02
2018-11-01 12:35:00,-23.031916,305.5167,205.08742,51.47117,63507.293
2018-11-01 12:36:00,-12.388767,316.22525,194.81323,49.882347,62151.023
2018-11-01 12:37:00,-27.074863,301.35745,203.00806,51.61585,62051.637
2018-11-01 12:38:00,-29.895983,297.75748,201.19792,52.869873,60638.695
2018-11-01 12:39:00,-33.13413,294.73788,203.73819,53.95039,60604.72
2018-11-01 12:40:00,-29.96852,296.93524,211.42139,54.617424,63455.17
2018-11-01 12:41:00,-30.72088,294.69586,207.69289,54.52835,61901.723
2018-11-01 12:42:00,-27.635551,299.3423,207.04066,53.259747,62568.875
2018-11-01 12:43:00,-29.935759,301.21338,205.37936,55.041977,62270.65
2018-11-01 12:44:00,-4.455604,325.71072,201.11449,55.749626,65618.18
2018-11-01 12:45:00,5.4060535,339.01587,190.63261,54.63166,64685.535
2018-11-01 12:46:00,-3.8366923,333.0324,193.92819,53.849308,64745.117
2018-11-01 12:47:00,5.648971,340.75287,185.8623,53.65818,63409.32
2018-11-01 12:48:00,-6.7020826,326.33044,196.98799,53.055004,64545.797
2018-11-01 12:49:00,-16.089777,315.87567,196.51796,51.971653,62449.637
2018-11-01 12:50:00,-8.683654,323.16595,198.95403,53.16647,64632.29
2018-11-01 12:51:00,-7.358276,323.01587,195.91359,50.293613,63642.523
2018-11-01 12:52:00,-34.269516,300.31857,207.54198,55.835888,62632.504
2018-11-01 12:53:00,-35.73371,300.84753,196.2709,57.105595,59177.664
2018-11-01 12:54:00,-35.483795,301.89264,188.80637,56.23285,57084.035
2018-11-01 12:55:00,-35.18976,302.34677,186.95943,56.69419,56643.758
2018-11-01 12:56:00,-37.45327,299.79874,172.91866,55.781944,51945.965
2018-11-01 12:57:00,-32.69379,307.80185,189.6947,56.031006,58580.35
2018-11-01 12:58:00,-32.842182,305.20453,187.48122,56.460426,57346.844
2018-11-01 12:59:00,-28.729105,312.8711,197.7287,56.376366,61970.746
2018-11-01 13:00:00,-34.892525,306.21964,188.84256,58.672134,57946.125
2018-11-01 13:01:00,-13.889993,330.3041,194.09988,57.85961,64370.336
2018-11-01 13:02:00,-33.176888,302.30606,243.65167,59.61665,75896.62
2018-11-01 13:03:00,-32.54415,304.1224,205.32472,58.683205,62775.02
2018-11-01 13:04:00,-30.30106,309.1121,192.15025,57.882107,59478.688
2018-11-01 13:05:00,-26.064127,314.77124,192.02393,57.49416,60544.848
2018-11-01 13:06:00,-35.64863,304.45193,190.97107,57.931973,58229.87
2018-11-01 13:07:00,-38.8733,301.81412,185.09352,56.48255,55980.023
2018-11-01 13:08:00,-35.79894,305.1569,190.68413,57.109135,58317.047
2018-11-01 13:09:00,-14.123723,327.14948,192.04533,55.38626,62931.156
2018-11-01 13:10:00,-8.390159,333.08765,191.29752,56.383354,63873.406
2018-11-01 13:11:00,-27.12256,315.53156,194.57646,55.087475,61523.016
2018-11-01 13:12:00,-37.337677,306.94247,191.28732,54.43076,58834.547
2018-11-01 13:13:00,-39.44965,304.0123,192.27373,55.634705,58619.617
2018-11-01 13:14:00,-38.14584,303.03683,199.59921,55.52812,60767.63
2018-11-01 13:15:00,-39.306934,301.4728,200.03769,54.654613,60647.277
2018-11-01 13:16:00,-39.443146,298.48923,193.94444,54.69439,58245.11
2018-11-01 13:17:00,-37.0155,299.96283,190.58745,56.035416,57686.22
2018-11-01 13:18:00,-30.175785,305.5675,199.91975,56.10349,61967.2
2018-11-01 13:19:00,-21.525703,312.18,199.40031,54.770058,62798.793
2018-11-01 13:20:00,-21.645294,312.6104,194.55318,52.986603,61208.883
2018-11-01 13:21:00,-19.735756,314.3958,191.68515,52.62394,60643.062
2018-11-01 13:22:00,-20.029974,313.41895,196.33107,53.43971,61873.926
2018-11-01 13:23:00,-21.474863,312.32013,195.30235,53.2358,61378.35
2018-11-01 13:24:00,-22.221495,313.36697,195.93321,54.155273,61761.1
2018-11-01 13:25:00,-22.81459,311.3506,199.46613,54.565117,62517.383
2018-11-01 13:26:00,-22.233267,311.4019,198.37894,54.74488,62216.793
2018-11-01 13:27:00,-14.230056,322.96252,194.75821,56.02046,63101.336
2018-11-01 13:28:00,-8.65107,327.28278,191.6594,56.222507,62737.688
2018-11-01 13:29:00,-30.33227,309.40503,198.3485,59.176197,61516.348
2018-11-01 13:30:00,-34.132828,309.05496,190.62529,59.841003,59075.22
2018-11-01 13:31:00,-32.964664,309.5945,188.24268,59.27856,58524.14
2018-11-01 13:32:00,-36.23532,303.89832,183.12717,60.500492,55700.53
2018-11-01 13:33:00,-37.128876,303.03162,184.227,60.10638,55887.625
2018-11-01 13:34:00,-36.657772,303.91296,184.17484,59.870132,56051.84
2018-11-01 13:35:00,-36.3364,310.52277,182.1403,56.98581,56651.246
2018-11-01 13:36:00,-34.668007,311.7444,183.6776,57.103153,57484.47
2018-11-01 13:37:00,-32.89252,314.32614,185.49805,56.85945,58563.184
2018-11-01 13:38:00,-32.179478,311.0968,179.41786,55.285164,56100.445
2018-11-01 13:39:00,-25.820692,317.1668,186.14099,54.462906,59311.37
2018-11-01 13:40:00,-33.244404,311.21692,187.51894,57.13381,58484.105
